ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:39:08"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Slide08_Bmarray_Subclasses_F532.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Images\Slide08_US23502317_1003449804_S01_H_Flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2930, 1450"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"F532 Total Intensity"	"SNR 532"	"F532 CV"	"B532 CV"	"Index"
28	9	4	""	""	18590	56630	100	47	46	7	45	46	45	8	15	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	1	Error	2	1	3685	0.000	15	17	4410
28	1	5	"Blank 11"	"160"	16680	56830	100	45	46	8	46	46	46	7	14	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	552	100	-50	0	0	-1	0	Error	-1	0	3697	0.000	17	15	4411
28	2	5	"Blank 11"	"160"	16930	56830	100	48	48	8	46	46	46	8	18	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	554	100	-50	0	0	2	2	Error	2	2	3821	0.250	16	17	4412
28	3	5	"Blank 11"	"160"	17170	56830	100	47	48	7	46	46	46	7	20	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	534	100	-50	0	0	1	2	Error	1	2	3848	0.286	14	15	4413
28	4	5	""	""	17360	56870	100	46	47	8	47	47	47	7	16	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	541	100	-75	0	0	-1	0	Error	-1	0	3756	0.000	17	14	4414
28	5	5	""	""	17610	56870	100	47	47	7	46	47	46	8	15	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-75	0	0	1	1	Error	1	1	3786	0.000	14	17	4415
28	6	5	""	""	17850	56870	100	46	47	10	47	47	47	8	9	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-75	0	0	-1	0	Error	-1	0	3737	0.000	21	17	4416
28	7	5	""	""	18100	56870	100	46	46	7	46	48	46	17	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-75	0	0	0	0	Error	0	0	3673	-0.118	15	35	4417
28	8	5	""	""	18340	56870	100	46	47	8	46	47	46	9	11	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	3725	0.000	17	19	4418
28	9	5	""	""	18590	56870	100	47	48	7	45	45	45	10	11	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-75	0	0	2	3	Error	2	3	3807	0.300	14	22	4419
28	1	6	"Lg fr. 29 0.3然"	"112"	16500	57080	100	47	47	9	45	47	45	23	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	2	Error	2	2	3756	0.000	19	48	4420
28	2	6	"Lg fr. 29 0.3然"	"112"	16930	57080	100	44	45	6	46	46	46	8	9	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-2	-1	Error	-2	-1	3624	-0.125	13	17	4421
28	3	6	"Lg fr. 29 0.3然"	"112"	17170	57080	100	46	48	7	46	46	46	8	14	8	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	2	Error	0	2	3821	0.250	14	17	4422
28	4	6	"Lg fr. 33 0.4然"	"128"	17420	57080	100	45	45	8	46	47	46	8	9	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-50	0	0	-1	-1	Error	-1	-1	3630	-0.250	17	17	4423
28	5	6	"Lg fr. 33 0.4然"	"128"	17670	57080	100	46	46	7	47	47	47	7	13	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-50	0	0	-1	-1	Error	-1	-1	3703	-0.143	15	14	4424
28	6	6	"Lg fr. 33 0.4然"	"128"	17910	57080	100	46	46	6	47	47	47	7	10	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-50	0	0	-1	-1	Error	-1	-1	3660	-0.143	13	14	4425
28	7	6	"Blank 7"	"144"	18160	57080	100	45	46	7	46	46	46	7	11	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-50	0	0	-1	0	Error	-1	0	3672	0.000	15	15	4426
28	8	6	"Blank 7"	"144"	18410	57080	100	47	47	7	46	47	46	8	10	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	1	Error	1	1	3738	0.000	14	17	4427
28	9	6	"Blank 7"	"144"	18650	57080	100	44	43	9	44	43	44	10	10	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	559	100	-50	0	0	0	-1	Error	0	-1	3421	0.000	20	23	4428
28	1	7	"Lg fr. 15 0.2然"	"127"	16680	57330	100	47	47	6	46	48	46	26	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	1	Error	1	1	3776	-0.038	12	54	4429
28	2	7	"Lg fr. 15 0.2然"	"127"	16930	57330	100	44	46	7	46	51	46	53	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-2	0	Error	-2	0	3661	-0.094	15	103	4430
28	3	7	"Lg fr. 15 0.2然"	"127"	17170	57330	100	47	48	7	46	47	46	10	13	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	2	Error	1	2	3808	0.100	14	21	4431
28	4	7	"Lg fr. 20 0.5然"	"143"	17380	57350	60	44	54	35	46	50	46	40	6	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	-2	8	Error	-2	8	1735	0.100	64	80	4432
28	5	7	"Lg fr. 20 0.5然"	"143"	17670	57330	100	46	47	8	47	47	47	7	13	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-1	0	Error	-1	0	3735	0.000	17	14	4433
28	6	7	"Lg fr. 20 0.5然"	"143"	17910	57330	100	47	55	61	46	46	46	7	18	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	9	Error	1	9	4365	1.286	110	15	4434
28	7	7	"Lg fr. 25"	"159"	18160	57330	100	44	45	6	46	46	46	7	11	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-2	-1	Error	-2	-1	3574	-0.143	13	15	4435
28	8	7	"Lg fr. 25"	"159"	18410	57330	100	47	46	6	46	47	46	10	4	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	0	Error	1	0	3710	-0.100	13	21	4436
28	9	7	"Lg fr. 25"	"159"	18660	57330	100	31	32	7	45	44	45	13	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-14	-13	Error	-14	-13	2592	-0.923	21	29	4437
28	1	8	"Ng fr.32 0.9然"	"142"	16680	57570	100	46	46	7	45	46	45	9	8	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	1	Error	1	1	3686	0.000	15	19	4438
28	2	8	"Ng fr.32 0.9然"	"142"	16930	57570	100	46	46	8	46	47	46	12	8	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	0	Error	0	0	3714	-0.083	17	25	4439
28	3	8	"Ng fr.32 0.9然"	"142"	17180	57570	100	45	47	8	45	47	45	26	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	2	Error	0	2	3737	0.000	17	55	4440
28	4	8	"Ng fr.36 2.4然"	"158"	17420	57570	100	46	45	8	45	46	45	7	20	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	0	Error	1	0	3621	-0.143	17	15	4441
28	5	8	"Ng fr.36 2.4然"	"158"	17670	57570	100	47	48	7	46	46	46	8	14	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	2	Error	1	2	3819	0.250	14	17	4442
28	6	8	"Ng fr.36 2.4然"	"158"	17920	57570	100	45	45	8	45	46	45	7	9	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	0	Error	0	0	3583	-0.143	17	15	4443
28	7	8	"Ng fr.40 0.5然"	"111"	18160	57570	100	46	46	6	46	47	46	8	10	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	0	Error	0	0	3650	-0.125	13	17	4444
28	8	8	"Ng fr.40 0.5然"	"111"	18410	57570	100	48	48	7	45	44	45	10	15	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	3	3	Error	3	3	3800	0.400	14	22	4445
28	9	8	"Ng fr.40 0.5然"	"111"	18660	57570	100	27	28	4	33	38	33	12	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-6	-5	Error	-6	-5	2231	-0.833	14	31	4446
28	1	9	"Ng fr.20 0.7然"	"157"	16680	57820	100	44	52	48	43	43	43	9	13	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	9	Error	1	9	4124	1.000	92	20	4447
28	2	9	"Ng fr.20 0.7然"	"157"	16930	57820	100	42	44	10	40	39	40	11	20	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	4	Error	2	4	3495	0.455	22	28	4448
28	3	9	"Ng fr.20 0.7然"	"157"	17180	57820	100	40	40	10	37	38	37	12	19	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	3	3	Error	3	3	3162	0.167	25	31	4449
28	4	9	"Ng fr.24 0.4然"	"110"	17420	57820	100	34	36	10	36	37	36	10	19	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-2	0	Error	-2	0	2892	-0.100	27	27	4450
28	5	9	"Ng fr.24 0.4然"	"110"	17670	57820	100	37	36	9	36	38	36	10	14	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	0	Error	1	0	2919	-0.200	25	26	4451
28	6	9	"Ng fr.24 0.4然"	"110"	17920	57820	100	40	40	10	37	39	37	11	19	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	3	3	Error	3	3	3201	0.091	25	28	4452
28	7	9	"Ng fr.28 6.5然"	"126"	18160	57820	100	33	35	9	34	36	34	10	16	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	555	100	-50	0	0	-1	1	Error	-1	1	2825	-0.100	25	27	4453
28	8	9	"Ng fr.28 6.5然"	"126"	18410	57820	100	28	28	4	29	31	29	8	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	555	100	-50	0	0	-1	-1	Error	-1	-1	2253	-0.375	14	25	4454
28	9	9	"Ng fr.28 6.5然"	"126"	18660	57820	100	28	29	4	30	33	30	10	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	556	100	-50	0	0	-2	-1	Error	-2	-1	2322	-0.400	13	30	4455
28	1	10	"Ng fr.12 10然"	"109"	16660	58040	100	26	27	4	29	31	29	8	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-3	-2	Error	-3	-2	2155	-0.500	14	25	4456
28	2	10	"Ng fr.12 10然"	"109"	16910	58040	100	31	31	5	30	30	30	6	14	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	1	Error	1	1	2496	0.167	16	20	4457
28	3	10	"Ng fr.12 10然"	"109"	17160	58040	100	32	33	6	31	32	31	5	30	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	2	Error	1	2	2650	0.200	18	15	4458
28	4	10	"Ng fr.13 5然"	"125"	17400	58040	100	34	34	6	33	33	33	5	19	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	1	Error	1	1	2710	0.200	17	15	4459
28	5	10	"Ng fr.13 5然"	"125"	17650	58040	100	35	35	6	33	33	33	5	20	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	2	Error	2	2	2792	0.400	17	15	4460
28	6	10	"Ng fr.13 5然"	"125"	17900	58040	70	30	32	8	30	30	30	5	19	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	0	2	Error	0	2	1023	0.400	25	16	4461
28	7	10	"Ng fr.16 6.5然"	"141"	18140	58030	100	29	29	4	29	29	29	4	11	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	555	100	-50	0	0	0	0	Error	0	0	2323	0.000	13	13	4462
28	8	10	"Ng fr.16 6.5然"	"141"	18390	58030	100	28	28	5	28	28	28	4	14	6	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	555	100	-50	0	0	0	0	Error	0	0	2213	0.000	17	14	4463
28	9	10	"Ng fr.16 6.5然"	"141"	18630	58030	100	29	28	4	28	29	28	4	13	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	556	100	-50	0	0	1	0	Error	1	0	2247	-0.250	14	13	4464
28	1	11	"Lg 26-10"	"88"	16680	58330	60	133	129	29	31	32	31	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	102	98	Error	102	98	4130	19.400	22	15	4465
28	2	11	"Lg 26-10"	"88"	16930	58320	60	135	131	30	33	34	33	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	102	98	Error	102	98	4198	13.857	22	20	4466
28	3	11	"Lg 26-10"	"88"	17190	58320	60	137	137	31	34	35	34	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	103	103	Error	103	103	4393	14.571	22	20	4467
28	4	11	"Print buffer"	"92"	17450	58370	60	97	96	28	31	31	31	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	66	65	Error	66	65	3057	13.000	29	16	4468
28	5	11	"Print buffer"	"92"	17680	58360	60	101	127	88	31	32	31	5	100	97	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	70	96	Error	70	96	4065	19.000	69	15	4469
28	6	11	"Print buffer"	"92"	17940	58340	60	111	108	46	29	30	29	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	82	79	Error	82	79	3448	15.600	42	16	4470
28	7	11	"Print buffer"	"96"	18170	58310	60	75	75	25	28	29	28	4	100	94	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	47	47	Error	47	47	2384	11.500	33	13	4471
28	8	11	"Print buffer"	"96"	18410	58310	50	82	89	17	30	31	30	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	52	59	Error	52	59	1067	9.667	19	19	4472
28	9	11	"Print buffer"	"96"	18650	58320	60	76	78	22	29	29	29	5	100	97	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	47	49	Error	47	49	2507	9.800	28	17	4473
28	1	12	"Lg 19-8 3 然"	"76"	16690	58560	60	793	788	275	31	32	31	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	762	757	Error	762	757	25200	126.000	34	18	4474
28	2	12	"Lg 19-8 3 然"	"76"	16930	58560	60	730	692	279	33	35	33	10	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	697	659	Error	697	659	22153	65.700	40	28	4475
28	3	12	"Lg 19-8 3 然"	"76"	17180	58560	60	515	536	183	30	32	30	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	485	506	Error	485	506	17145	72.000	34	21	4476
28	4	12	"Lg 20-10"	"80"	17450	58570	60	283	276	42	33	41	33	82	100	94	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	250	243	Error	250	243	8826	2.866	15	200	4477
28	5	12	"Lg 20-10"	"80"	17680	58570	60	222	221	42	33	34	33	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	189	188	Error	189	188	7075	31.167	19	17	4478
28	6	12	"Lg 20-10"	"80"	17930	58570	60	204	205	48	30	31	30	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	174	175	Error	174	175	6545	29.000	23	19	4479
28	7	12	"Lg 23-11 1 然"	"84"	18170	58560	60	351	354	102	29	30	29	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	322	325	Error	322	325	11314	46.286	28	23	4480
28	8	12	"Lg 23-11 1 然"	"84"	18420	58560	60	266	248	87	29	30	29	4	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	237	219	Error	237	219	7944	54.500	35	13	4481
28	9	12	"Lg 23-11 1 然"	"84"	18660	58560	60	373	375	88	29	31	29	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	344	346	Error	344	346	11999	49.143	23	22	4482
28	1	13	"Ng 21-8 3 然"	"64"	16680	58790	60	147	143	34	33	34	33	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	114	110	Error	114	110	4567	18.167	23	17	4483
28	2	13	"Ng 21-8 3 然"	"64"	16930	58810	60	155	157	55	31	32	31	6	100	97	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	124	126	Error	124	126	5032	20.833	35	18	4484
28	3	13	"Ng 21-8 3 然"	"64"	17170	58820	60	168	171	29	32	33	32	8	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	136	139	Error	136	139	5462	17.250	16	24	4485
28	4	13	"Lg 16-17 3 然"	"68"	17400	58810	30	2455	2134	1100	51	293	51	593	75	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	2404	2083	Error	2404	2083	8535	3.105	51	202	4486
28	5	13	"Lg 16-17 3 然"	"68"	17690	58780	30	2376	1993	1072	49	195	49	238	100	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	2327	1944	Error	2327	1944	7970	7.555	53	122	4487
28	6	13	"Lg 16-17 3 然"	"68"	17920	58800	60	165	168	89	34	35	34	9	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	131	134	Error	131	134	5373	14.778	52	25	4488
28	7	13	"Lg 17-15 HF 10 然"	"72"	18170	58790	60	3351	3549	2225	32	34	32	10	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	3319	3517	Error	3319	3517	113582	351.500	62	29	4489
28	8	13	"Lg 17-15 HF 10 然"	"72"	18420	58810	60	3666	3532	1668	32	33	32	9	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	3634	3500	Error	3634	3500	113024	388.778	47	27	4490
28	9	13	"Lg 17-15 HF 10 然"	"72"	18660	58810	60	1696	2054	1055	32	34	32	8	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1664	2022	Error	1664	2022	65727	252.500	51	23	4491
28	1	14	"Ng 19-9 10 然"	"52"	16700	59050	60	176	173	41	30	31	30	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	146	143	Error	146	143	5520	28.400	23	16	4492
28	2	14	"Ng 19-9 10 然"	"52"	16940	59050	60	177	172	42	31	32	31	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	146	141	Error	146	141	5497	23.333	24	18	4493
28	3	14	"Ng 19-9 10 然"	"52"	17190	59050	60	183	183	49	32	33	32	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	151	151	Error	151	151	5843	25.000	26	18	4494
28	4	14	"Ng 19-11 1 然"	"56"	17430	59080	60	423	408	162	34	35	34	8	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	389	374	Error	389	374	13055	46.625	39	22	4495
28	5	14	"Ng 19-11 1 然"	"56"	17670	59060	60	439	443	180	35	37	35	9	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	404	408	Error	404	408	14167	45.111	40	24	4496
28	6	14	"Ng 19-11 1 然"	"56"	17920	59080	60	426	411	144	32	33	32	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	394	379	Error	394	379	13143	54.000	35	21	4497
28	7	14	"Ng 20-8 1 然"	"60"	18180	59040	60	163	156	41	31	31	31	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	132	125	Error	132	125	4978	25.000	26	16	4498
28	8	14	"Ng 20-8 1 然"	"60"	18420	59050	60	179	175	38	30	31	30	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	149	145	Error	149	145	5589	28.800	21	16	4499
28	9	14	"Ng 20-8 1 然"	"60"	18670	59050	60	170	162	39	31	31	31	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	139	131	Error	139	131	5187	26.200	24	16	4500
28	1	15	"Ng 16-9 1 然"	"40"	16670	59310	60	392	400	156	38	39	38	10	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	354	362	Error	354	362	12802	36.100	39	25	4501
28	2	15	"Ng 16-9 1 然"	"40"	16930	59330	60	326	327	77	34	35	34	9	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	292	293	Error	292	293	10453	32.444	23	25	4502
28	3	15	"Ng 16-9 1 然"	"40"	17170	59320	70	278	291	57	33	35	33	11	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	245	258	Error	245	258	9298	23.273	19	31	4503
28	4	15	"Ng 17-7 1 然"	"44"	17430	59300	70	156	161	27	32	34	32	10	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	124	129	Error	124	129	5150	12.700	16	29	4504
28	5	15	"Ng 17-7 1 然"	"44"	17680	59300	70	161	160	34	31	32	31	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	130	129	Error	130	129	5127	21.333	21	18	4505
28	6	15	"Ng 17-7 1 然"	"44"	17920	59300	60	139	136	31	32	33	32	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	107	104	Error	107	104	4360	17.167	22	18	4506
28	7	15	"Ng 17-9 1 然"	"48"	18160	59300	60	170	163	37	31	32	31	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	139	132	Error	139	132	5222	18.714	22	21	4507
28	8	15	"Ng 17-9 1 然"	"48"	18410	59300	60	154	148	34	31	33	31	10	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	123	117	Error	123	117	4727	11.500	22	30	4508
28	9	15	"Ng 17-9 1 然"	"48"	18660	59310	60	152	152	37	32	33	32	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	120	120	Error	120	120	4862	19.833	24	18	4509
28	1	16	"Ng 14-9 30 然"	"28"	16700	59550	60	293	290	42	41	42	41	8	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	252	249	Error	252	249	9276	31.000	14	19	4510
28	2	16	"Ng 14-9 30 然"	"28"	16940	59550	60	254	257	30	37	38	37	10	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	217	220	Error	217	220	8237	21.900	11	26	4511
28	3	16	"Ng 14-9 30 然"	"28"	17190	59550	60	197	197	38	34	36	34	11	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	163	163	Error	163	163	6294	14.636	19	30	4512
28	4	16	"Ng 14-10 3 然"	"32"	17440	59540	60	644	644	205	32	33	32	8	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	612	612	Error	612	612	20603	76.375	31	24	4513
28	5	16	"Ng 14-10 3 然"	"32"	17670	59540	60	1099	1065	281	33	34	33	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1066	1032	Error	1066	1032	34072	147.286	26	20	4514
28	6	16	"Ng 14-10 3 然"	"32"	17920	59540	60	878	791	246	32	33	32	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	846	759	Error	846	759	25305	108.286	31	21	4515
28	7	16	"Ng 15-10 1然"	"36"	18180	59530	60	278	308	119	32	32	32	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	246	276	Error	246	276	9860	55.200	38	15	4516
28	8	16	"Ng 15-10 1然"	"36"	18420	59520	60	287	332	132	33	33	33	6	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	254	299	Error	254	299	10616	49.833	39	18	4517
28	9	16	"Ng 15-10 1然"	"36"	18680	59530	60	280	314	161	33	33	33	5	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	247	281	Error	247	281	10052	56.200	51	15	4518
28	1	17	"Ng 11-10 1 然"	"16"	16700	59790	60	213	207	54	42	42	42	7	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	171	165	Error	171	165	6628	23.571	26	16	4519
