ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:47"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide07_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide07_US23502317_1003449801_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2640, 1420"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"B635 Median"	"B635 Mean"	"B635"	"B635 SD"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"F635 CV"	"B635 CV"	"Index"
27	3	10	"Ng fr.11 1然"	"105"	12360	58000	100	43	44	11	41	43	41	15	9	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	2	3	16.610	2	3	3543	0.067	25	34	4296
27	4	10	"Ng fr.13 10然"	"121"	12610	58010	80	42	44	11	41	43	41	12	21	2	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	52	340	100	0	0	0	1	3	16.610	1	3	2286	0.083	25	27	4297
27	5	10	"Ng fr.13 10然"	"121"	12860	57990	100	40	41	9	43	45	43	12	9	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-3	-2	16.610	-3	-2	3316	-0.333	21	26	4298
27	6	10	"Ng fr.13 10然"	"121"	13100	57990	100	44	45	11	43	44	43	12	10	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	2	16.610	1	2	3614	0.083	24	27	4299
27	7	10	"Ng fr.15 8.1然"	"137"	13350	57990	100	46	47	11	45	47	45	15	8	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	2	16.610	1	2	3783	0.000	23	31	4300
27	8	10	"Ng fr.15 8.1然"	"137"	13590	57990	100	46	48	14	48	50	48	18	10	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	-2	0	16.610	-2	0	3847	-0.111	29	36	4301
27	9	10	"Ng fr.15 8.1然"	"137"	13870	57980	130	52	59	26	50	53	50	17	23	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	120	900	100	0	0	0	2	9	16.610	2	9	7038	0.353	44	32	4302
27	1	11	"Lg 26-9"	"87"	11880	58300	50	114	124	34	33	34	33	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	81	91	16.610	81	91	1492	12.857	27	20	4303
27	2	11	"Lg 26-9"	"87"	12130	58270	50	130	144	39	35	36	35	9	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	95	109	16.610	95	109	1733	12.000	27	25	4304
27	3	11	"Lg 26-9"	"87"	12380	58270	50	144	160	45	35	35	35	8	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	109	125	16.610	109	125	1925	15.625	28	22	4305
27	4	11	"Print buffer"	"91"	12620	58310	60	48	49	13	34	35	34	9	59	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	14	15	16.610	14	15	1575	1.556	26	25	4306
27	5	11	"Print buffer"	"91"	12860	58310	60	48	48	13	35	36	35	9	56	22	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	13	13	16.610	13	13	1530	1.333	27	25	4307
27	6	11	"Print buffer"	"91"	13110	58310	60	47	49	12	36	39	36	13	41	16	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	11	13	16.610	11	13	1576	0.769	24	33	4308
27	7	11	"Print buffer"	"95"	13350	58280	60	43	45	11	37	39	37	11	28	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	6	8	16.610	6	8	1446	0.545	24	28	4309
27	8	11	"Print buffer"	"95"	13590	58290	60	45	48	8	38	39	38	9	44	19	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	7	10	16.610	7	10	1531	1.000	16	23	4310
27	9	11	"Print buffer"	"95"	13830	58320	60	47	48	12	40	41	40	9	28	19	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	7	8	16.610	7	8	1551	0.778	25	21	4311
27	1	12	"Lg 18-8 1 然"	"75"	11870	58510	30	4196	3966	929	38	1064	38	1597	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	4158	3928	16.610	4158	3928	15862	1.817	23	150	4312
27	2	12	"Lg 18-8 1 然"	"75"	12110	58510	30	3490	3345	914	46	750	46	1101	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	3444	3299	16.610	3444	3299	13381	2.357	27	146	4313
27	3	12	"Lg 18-8 1 然"	"75"	12350	58540	30	2929	2695	976	44	707	44	1026	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	2885	2651	16.610	2885	2651	10778	1.938	36	145	4314
27	4	12	"Lg 20-9 1 然"	"79"	12610	58580	30	1732	1725	562	39	416	39	602	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1693	1686	16.610	1693	1686	6900	2.174	32	144	4315
27	5	12	"Lg 20-9 1 然"	"79"	12850	58540	30	1822	1923	605	45	400	45	629	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1777	1878	16.610	1777	1878	7692	2.421	31	157	4316
27	6	12	"Lg 20-9 1 然"	"79"	13110	58580	30	2387	2294	873	40	289	40	473	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	2347	2254	16.610	2347	2254	9174	4.239	38	163	4317
27	7	12	"Lg 23-11 3 然"	"83"	13350	58520	30	506	495	216	40	95	40	111	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	466	455	16.610	466	455	1981	3.604	43	116	4318
27	8	12	"Lg 23-11 3 然"	"83"	13630	58540	30	456	400	172	38	69	38	59	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	418	362	16.610	418	362	1599	5.610	43	85	4319
27	9	12	"Lg 23-11 3 然"	"83"	13860	58540	30	378	391	225	42	92	42	100	75	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	336	349	16.610	336	349	1564	2.990	57	108	4320
27	1	13	"Ng 21-8 10 然"	"63"	11940	58800	60	166	158	48	36	37	36	8	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	130	122	16.610	130	122	5046	15.125	30	21	4321
27	2	13	"Ng 21-8 10 然"	"63"	12180	58790	60	193	181	36	33	35	33	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	160	148	16.610	160	148	5784	20.857	19	20	4322
27	3	13	"Ng 21-8 10 然"	"63"	12420	58800	60	144	134	53	35	35	35	8	88	84	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	109	99	16.610	109	99	4288	12.375	39	22	4323
27	4	13	"Lg 15-17 1 然"	"67"	12690	58800	30	993	923	317	35	65	35	58	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	958	888	16.610	958	888	3690	14.793	34	89	4324
27	5	13	"Lg 15-17 1 然"	"67"	12900	58820	50	160	180	100	33	34	33	8	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	127	147	16.610	127	147	2158	18.250	55	23	4325
27	6	13	"Lg 15-17 1 然"	"67"	13140	58800	30	687	737	575	39	59	39	40	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	648	698	16.610	648	698	2947	16.950	78	67	4326
27	7	13	"Lg 17-15 1 然"	"71"	13390	58760	60	2575	2449	1295	36	37	36	9	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	2539	2413	16.610	2539	2413	78352	268.000	52	24	4327
27	8	13	"Lg 17-15 1 然"	"71"	13620	58770	60	2784	2698	1333	37	37	37	9	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	2747	2661	16.610	2747	2661	86342	295.667	49	24	4328
27	9	13	"Lg 17-15 1 然"	"71"	13850	58770	60	3556	3336	1473	36	37	36	8	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	3520	3300	16.610	3520	3300	106749	412.375	44	21	4329
27	1	14	"Ng 18-11 1 然"	"51"	11940	59030	60	136	132	39	36	38	36	10	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	100	96	16.610	100	96	4210	9.400	29	26	4330
27	2	14	"Ng 18-11 1 然"	"51"	12180	59030	60	135	128	45	36	37	36	9	97	94	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	99	92	16.610	99	92	4107	10.111	35	24	4331
27	3	14	"Ng 18-11 1 然"	"51"	12430	59030	60	137	130	38	36	36	36	8	100	97	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	101	94	16.610	101	94	4152	11.750	29	22	4332
27	4	14	"Ng 19-11 3 然"	"55"	12670	59040	50	333	346	36	35	35	35	8	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	298	311	16.610	298	311	4152	38.875	10	22	4333
27	5	14	"Ng 19-11 3 然"	"55"	12920	59040	50	324	326	41	34	35	34	8	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	290	292	16.610	290	292	3910	36.375	12	22	4334
27	6	14	"Ng 19-11 3 然"	"55"	13170	59050	50	350	336	46	31	32	31	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	319	305	16.610	319	305	4029	43.429	13	21	4335
27	7	14	"Ng 20-7 1 然"	"59"	13410	59050	60	46	48	13	35	34	35	7	63	38	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	11	13	16.610	11	13	1533	2.000	27	20	4336
27	8	14	"Ng 20-7 1 然"	"59"	13650	59060	60	42	46	14	34	35	34	8	47	25	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	8	12	16.610	8	12	1477	1.375	30	22	4337
27	9	14	"Ng 20-7 1 然"	"59"	13890	59070	60	45	45	12	34	35	34	8	56	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	11	11	16.610	11	11	1455	1.250	26	22	4338
27	1	15	"Ng 15-14/15 1 然"	"39"	11920	59290	60	322	324	92	38	39	38	10	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	284	286	16.610	284	286	10368	28.500	28	25	4339
27	2	15	"Ng 15-14/15 1 然"	"39"	12170	59300	60	296	306	97	35	37	35	8	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	261	271	16.610	261	271	9786	33.625	31	21	4340
27	3	15	"Ng 15-14/15 1 然"	"39"	12420	59300	60	276	292	106	36	36	36	9	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	240	256	16.610	240	256	9344	28.444	36	25	4341
27	4	15	"Ng 17-7 3 然"	"43"	12670	59290	60	48	48	10	34	35	34	8	72	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	14	14	16.610	14	14	1529	1.625	20	22	4342
27	5	15	"Ng 17-7 3 然"	"43"	12910	59290	60	50	51	13	34	36	34	13	53	28	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	16	17	16.610	16	17	1628	1.154	25	36	4343
27	6	15	"Ng 17-7 3 然"	"43"	13170	59300	60	46	47	10	34	35	34	9	59	19	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	12	13	16.610	12	13	1490	1.333	21	25	4344
27	7	15	"Ng 17-9 3 然"	"47"	13420	59290	60	83	84	25	31	33	31	8	94	94	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	52	53	16.610	52	53	2679	6.375	29	24	4345
27	8	15	"Ng 17-9 3 然"	"47"	13660	59300	60	81	79	24	34	35	34	8	84	81	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	47	45	16.610	47	45	2525	5.500	30	22	4346
27	9	15	"Ng 17-9 3 然"	"47"	13910	59300	60	91	93	27	35	36	35	8	94	94	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	56	58	16.610	56	58	2974	7.125	29	22	4347
27	1	16	"Ng 14-8 1 然"	"27"	11930	59540	60	51	55	24	38	39	38	10	53	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	13	17	16.610	13	17	1774	1.600	43	25	4348
27	2	16	"Ng 14-8 1 然"	"27"	12170	59540	60	52	52	13	37	38	37	11	63	28	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	15	15	16.610	15	15	1676	1.273	25	28	4349
27	3	16	"Ng 14-8 1 然"	"27"	12420	59550	60	56	59	17	37	38	37	9	75	53	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	19	22	16.610	19	22	1881	2.333	28	23	4350
27	4	16	"Ng 14-9 1 然"	"31"	12670	59540	60	45	47	12	38	39	38	9	41	13	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	7	9	16.610	7	9	1506	0.889	25	23	4351
27	5	16	"Ng 14-9 1 然"	"31"	12900	59540	60	45	47	12	38	40	38	15	25	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	7	9	16.610	7	9	1504	0.467	25	37	4352
27	6	16	"Ng 14-9 1 然"	"31"	13160	59540	60	49	49	9	35	36	35	9	69	22	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	14	14	16.610	14	14	1571	1.444	18	25	4353
27	7	16	"Ng 14-12 1 然"	"35"	13430	59550	30	1628	1629	205	46	429	46	534	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1582	1583	16.610	1582	1583	6517	2.247	12	124	4354
27	8	16	"Ng 14-12 1 然"	"35"	13640	59530	30	1255	1273	223	60	504	60	599	100	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1195	1213	16.610	1195	1213	5093	1.284	17	118	4355
27	9	16	"Ng 14-12 1 然"	"35"	13910	59570	30	1757	1777	206	48	493	48	613	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1709	1729	16.610	1709	1729	7106	2.095	11	124	4356
27	1	17	"Ng 11-10 3 然"	"15"	11930	59790	60	53	52	9	41	43	41	13	44	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	12	11	16.610	12	11	1669	0.692	17	30	4357
27	2	17	"Ng 11-10 3 然"	"15"	12170	59800	60	51	53	13	38	39	38	10	63	25	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	13	15	16.610	13	15	1698	1.400	24	25	4358
27	3	17	"Ng 11-10 3 然"	"15"	12430	59790	60	48	49	9	38	39	38	9	53	25	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	10	11	16.610	10	11	1577	1.111	18	23	4359
27	4	17	"Ng 11-11 1 然"	"19"	12670	59770	60	48	50	17	38	39	38	10	50	13	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	10	12	16.610	10	12	1613	1.100	34	25	4360
27	5	17	"Ng 11-11 1 然"	"19"	12910	59780	60	49	48	11	36	38	36	9	59	34	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	13	12	16.610	13	12	1536	1.111	22	23	4361
27	6	17	"Ng 11-11 1 然"	"19"	13180	59790	60	47	46	10	39	40	39	9	38	19	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	8	7	16.610	8	7	1463	0.667	21	22	4362
27	7	17	"Ng 13-14"	"23"	13390	59800	60	169	175	88	38	38	38	8	97	97	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	131	137	16.610	131	137	5610	17.125	50	21	4363
27	8	17	"Ng 13-14"	"23"	13650	59800	60	169	174	73	37	39	37	11	97	91	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	132	137	16.610	132	137	5578	12.273	41	28	4364
27	9	17	"Ng 13-14"	"23"	13900	59800	60	169	185	67	38	39	38	9	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	131	147	16.610	131	147	5910	16.222	36	23	4365
27	1	18	"Ng 9-9 10然"	"3"	11920	60070	60	73	75	15	45	46	45	13	88	53	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	28	30	16.610	28	30	2394	2.231	20	28	4366
27	2	18	"Ng 9-9 10然"	"3"	12160	60070	60	73	73	18	41	42	41	9	88	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	32	32	16.610	32	32	2332	3.444	24	21	4367
27	3	18	"Ng 9-9 10然"	"3"	12410	60070	60	78	83	19	41	43	41	11	100	88	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	37	42	16.610	37	42	2669	3.636	22	25	4368
27	4	18	"Ng 10-10 1 然"	"7"	12660	60070	60	48	49	10	41	42	41	10	34	13	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	7	8	16.610	7	8	1577	0.700	20	23	4369
27	5	18	"Ng 10-10 1 然"	"7"	12900	60080	60	46	48	10	41	41	41	10	38	13	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	5	7	16.610	5	7	1522	0.700	20	24	4370
27	6	18	"Ng 10-10 1 然"	"7"	13150	60080	60	53	50	10	42	43	42	11	41	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	11	8	16.610	11	8	1609	0.636	20	25	4371
27	7	18	"Ng 10-13 30 然"	"11"	13400	60050	60	66	66	11	40	42	40	11	88	59	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	26	26	16.610	26	26	2104	2.182	16	26	4372
27	8	18	"Ng 10-13 30 然"	"11"	13650	60050	60	63	66	14	38	41	38	12	88	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	25	28	16.610	25	28	2111	2.083	21	29	4373
27	9	18	"Ng 10-13 30 然"	"11"	13900	60060	60	64	66	18	41	42	41	9	81	72	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	23	25	16.610	23	25	2107	2.667	27	21	4374
28	1	1	""	""	16240	55900	100	61	62	22	62	72	62	99	1	0	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	4961	-0.101	35	137	4375
28	2	1	""	""	16480	55900	100	60	65	30	58	61	58	17	19	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	7	16.610	2	7	5236	0.235	46	27	4376
28	3	1	""	""	16730	55900	100	57	59	13	59	61	59	17	9	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	0	16.610	-2	0	4684	-0.118	22	27	4377
28	4	1	""	""	16970	55900	100	57	60	15	60	61	60	14	15	5	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-3	0	16.610	-3	0	4764	-0.071	25	22	4378
28	5	1	""	""	17220	55900	100	61	63	21	60	63	60	17	13	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	3	16.610	1	3	5050	0.000	33	26	4379
28	6	1	""	""	17460	55900	100	60	64	18	62	65	62	17	16	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	2	16.610	-2	2	5105	-0.059	28	26	4380
28	7	1	""	""	17710	55900	100	64	66	18	64	66	64	19	8	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	2	Error	0	2	5285	0.000	27	28	4381
28	8	1	""	""	17950	55900	100	65	69	21	63	65	63	16	30	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	6	16.610	2	6	5541	0.250	30	24	4382
28	9	1	""	""	18200	55900	100	67	67	14	65	67	65	17	15	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	16.610	2	2	5399	0.000	20	25	4383
28	1	2	""	""	16240	56150	100	54	57	16	61	65	61	24	5	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-7	-4	16.610	-7	-4	4563	-0.333	28	36	4384
28	2	2	""	""	16480	56150	100	58	61	15	58	63	58	32	3	1	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	3	Error	0	3	4893	-0.062	24	50	4385
28	3	2	""	""	16730	56150	100	57	58	12	58	61	58	15	11	0	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	4645	-0.200	20	24	4386
28	4	2	""	""	16970	56150	100	60	64	17	60	63	60	17	16	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	4	Error	0	4	5109	0.059	26	26	4387
28	5	2	""	""	17220	56150	100	57	60	25	61	62	61	15	8	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-4	-1	16.610	-4	-1	4811	-0.133	41	24	4388
28	6	2	""	""	17460	56150	100	60	63	13	63	65	63	17	9	0	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-3	0	16.610	-3	0	5010	-0.118	20	26	4389
28	7	2	""	""	17710	56150	100	65	69	18	64	65	64	16	25	10	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	5	16.610	1	5	5495	0.250	26	24	4390
28	8	2	""	""	17950	56150	100	66	70	20	64	66	64	17	20	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	6	16.610	2	6	5600	0.235	28	25	4391
28	9	2	""	""	18200	56140	100	68	72	18	68	70	68	19	19	3	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	4	Error	0	4	5744	0.105	25	27	4392
28	1	3	""	""	16240	56390	100	58	60	13	60	63	60	17	6	0	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	0	16.610	-2	0	4762	-0.176	21	26	4393
28	2	3	""	""	16480	56390	100	62	72	56	60	63	60	19	15	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	12	16.610	2	12	5720	0.474	77	30	4394
28	3	3	""	""	16730	56390	100	58	62	15	59	61	59	16	15	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	3	16.610	-1	3	4936	0.063	24	26	4395
28	4	3	""	""	16970	56390	100	61	61	15	58	61	58	16	21	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	3	16.610	3	3	4907	0.000	24	26	4396
28	5	3	""	""	17220	56390	100	62	64	15	57	59	57	14	29	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	5	7	16.610	5	7	5085	0.357	23	23	4397
28	6	3	""	""	17460	56390	100	63	64	13	63	65	63	21	8	1	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	5113	-0.048	20	32	4398
28	7	3	""	""	17710	56390	100	66	67	17	62	64	62	15	26	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	4	5	16.610	4	5	5369	0.200	25	23	4399
28	8	3	""	""	17950	56390	100	66	68	15	63	66	63	16	19	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	3	5	16.610	3	5	5406	0.125	22	24	4400
28	9	3	""	""	18200	56390	100	66	68	17	66	66	66	16	20	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	2	Error	0	2	5429	0.125	25	24	4401
28	1	4	""	""	16240	56640	100	59	62	18	60	63	60	18	15	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	2	16.610	-1	2	4922	-0.056	29	28	4402
28	2	4	""	""	16480	56640	100	66	66	17	62	65	62	18	20	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	4	4	16.610	4	4	5290	0.056	25	27	4403
28	3	4	""	""	16730	56640	100	63	63	14	61	63	61	14	18	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	16.610	2	2	5047	0.000	22	22	4404
28	4	4	""	""	16970	56640	100	57	59	16	59	62	59	16	14	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	0	16.610	-2	0	4715	-0.187	27	25	4405
28	5	4	""	""	17220	56640	100	65	65	16	60	61	60	14	26	9	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	5	5	16.610	5	5	5220	0.286	24	22	4406
