ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:39:52"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Slide10_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Images\Slide10_US23502317_1003449802_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=3030, 1290"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"B635 Median"	"B635 Mean"	"B635"	"B635 SD"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"F635 CV"	"B635 CV"	"Index"
18	7	11	"Print buffer"	"94"	9220	40060	50	38	39	6	30	30	30	5	58	33	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	8	9	16.610	8	9	471	1.800	15	16	2851
18	8	11	"Print buffer"	"94"	9470	40060	50	39	41	8	30	31	30	6	67	33	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	9	11	16.610	9	11	493	1.667	19	19	2852
18	9	11	"Print buffer"	"94"	9690	40040	50	37	38	6	30	31	30	5	67	42	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	7	8	16.610	7	8	452	1.400	15	16	2853
18	1	12	"Lg 17-17 1 然"	"74"	7730	40310	50	40	40	6	29	29	29	5	75	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	11	11	16.610	11	11	480	2.200	15	17	2854
18	2	12	"Lg 17-17 1 然"	"74"	7970	40290	50	38	39	6	30	30	30	5	75	42	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	8	9	16.610	8	9	463	1.800	15	16	2855
18	3	12	"Lg 17-17 1 然"	"74"	8230	40300	50	39	38	5	30	30	30	6	67	17	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	9	8	16.610	9	8	458	1.333	13	20	2856
18	4	12	"Lg 19-9 1 然"	"78"	8480	40290	60	40	42	10	29	29	29	5	78	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	11	13	16.610	11	13	1332	2.600	23	17	2857
18	5	12	"Lg 19-9 1 然"	"78"	8710	40310	60	39	40	8	29	30	29	5	78	41	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	10	11	16.610	10	11	1290	2.000	20	16	2858
18	6	12	"Lg 19-9 1 然"	"78"	8960	40280	60	42	42	9	30	31	30	5	75	59	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	12	12	16.610	12	12	1332	2.200	21	16	2859
18	7	12	"Lg 22-13"	"82"	9210	40280	60	74	77	24	30	30	30	5	100	97	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	44	47	16.610	44	47	2454	9.400	31	16	2860
18	8	12	"Lg 22-13"	"82"	9470	40280	60	79	85	29	30	30	30	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	49	55	16.610	49	55	2723	11.000	34	16	2861
18	9	12	"Lg 22-13"	"82"	9700	40280	60	80	75	27	31	31	31	5	97	84	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	49	44	16.610	49	44	2393	8.800	36	16	2862
18	1	13	"Ng 20-9 1 然"	"62"	7720	40570	50	44	44	6	29	29	29	5	92	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	15	15	16.610	15	15	525	3.000	13	17	2863
18	2	13	"Ng 20-9 1 然"	"62"	7980	40570	50	42	43	8	30	31	30	5	83	58	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	12	13	16.610	12	13	519	2.400	18	16	2864
18	3	13	"Ng 20-9 1 然"	"62"	8230	40570	50	40	40	6	30	30	30	5	75	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	10	10	16.610	10	10	474	2.000	15	16	2865
18	4	13	"Ng 21-9 1 然"	"66"	8480	40520	50	59	57	9	30	31	30	8	100	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	29	27	16.610	29	27	681	3.250	15	25	2866
18	5	13	"Ng 21-9 1 然"	"66"	8720	40520	50	54	54	6	31	31	31	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	23	23	16.610	23	23	649	4.600	11	16	2867
18	6	13	"Ng 21-9 1 然"	"66"	8960	40520	50	52	53	6	30	30	30	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	22	23	16.610	22	23	631	4.600	11	16	2868
18	7	13	"Lg 17-15 3 然"	"70"	9220	40520	50	49	48	7	30	30	30	5	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	19	18	16.610	19	18	574	3.600	14	16	2869
18	8	13	"Lg 17-15 3 然"	"70"	9450	40520	50	43	44	8	29	30	29	5	92	67	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	14	15	16.610	14	15	529	2.800	18	16	2870
18	9	13	"Lg 17-15 3 然"	"70"	9690	40520	50	44	43	7	29	29	29	5	92	58	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	15	14	16.610	15	14	512	2.800	16	17	2871
18	1	14	"Ng 18-11 3 然"	"50"	7740	40790	50	106	108	36	30	30	30	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	76	78	16.610	76	78	1301	13.000	33	20	2872
18	2	14	"Ng 18-11 3 然"	"50"	7980	40800	60	116	109	42	29	29	29	5	100	97	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	87	80	16.610	87	80	3501	16.000	38	17	2873
18	3	14	"Ng 18-11 3 然"	"50"	8230	40790	60	134	118	43	30	30	30	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	104	88	16.610	104	88	3760	12.571	36	23	2874
18	4	14	"Ng 19-9 1 然"	"54"	8490	40770	60	42	43	8	29	29	29	5	94	53	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	13	14	16.610	13	14	1378	2.800	18	17	2875
18	5	14	"Ng 19-9 1 然"	"54"	8730	40800	60	39	40	9	30	31	30	5	69	41	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	9	10	16.610	9	10	1287	1.800	22	16	2876
18	6	14	"Ng 19-9 1 然"	"54"	8980	40800	60	39	41	8	29	30	29	5	78	47	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	10	12	16.610	10	12	1310	2.200	19	16	2877
18	7	14	"Ng 20-7 3 然"	"58"	9220	40770	60	43	45	9	29	29	29	5	88	72	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	14	16	16.610	14	16	1432	3.200	20	17	2878
18	8	14	"Ng 20-7 3 然"	"58"	9460	40770	60	46	47	8	28	29	28	6	100	81	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	18	19	16.610	18	19	1511	3.000	17	20	2879
18	9	14	"Ng 20-7 3 然"	"58"	9700	40770	60	45	44	8	29	30	29	5	88	69	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	16	15	16.610	16	15	1400	2.800	18	16	2880
18	1	15	"Ng 15-13 3然"	"38"	7730	41030	30	1567	1486	206	56	457	56	625	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1511	1430	16.610	1511	1430	5945	1.646	13	136	2881
18	2	15	"Ng 15-13 3然"	"38"	7970	41020	30	1437	1431	468	64	502	64	674	100	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1373	1367	16.610	1373	1367	5723	1.378	32	134	2882
18	3	15	"Ng 15-13 3然"	"38"	8250	41020	30	1538	1522	568	69	521	69	697	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	4	20	100	0	0	0	1469	1453	16.610	1469	1453	6087	1.436	37	133	2883
18	4	15	"Ng 17-7 10 然"	"42"	8480	41020	50	67	67	7	30	30	30	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	37	37	16.610	37	37	806	6.167	10	20	2884
18	5	15	"Ng 17-7 10 然"	"42"	8720	41020	50	69	69	11	29	30	29	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	40	40	16.610	40	40	826	7.800	15	16	2885
18	6	15	"Ng 17-7 10 然"	"42"	8970	41020	50	64	66	8	30	30	30	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	34	36	16.610	34	36	796	7.200	12	16	2886
18	7	15	"Ng 17-8 1 然"	"46"	9210	41030	50	45	45	7	29	30	29	4	92	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	16	16	16.610	16	16	535	3.750	15	13	2887
18	8	15	"Ng 17-8 1 然"	"46"	9460	41030	50	43	43	5	29	29	29	6	92	58	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	14	14	16.610	14	14	521	2.333	11	20	2888
18	9	15	"Ng 17-8 1 然"	"46"	9690	41030	50	38	41	9	30	31	30	5	75	42	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	8	11	16.610	8	11	487	2.000	21	16	2889
18	1	16	"Ng 14-7 1 然"	"26"	7740	41290	50	47	45	6	30	31	30	5	100	58	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	17	15	16.610	17	15	535	2.800	13	16	2890
18	2	16	"Ng 14-7 1 然"	"26"	7980	41290	50	45	45	6	29	30	29	6	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	16	16	16.610	16	16	542	2.500	13	20	2891
18	3	16	"Ng 14-7 1 然"	"26"	8240	41290	50	37	37	6	30	30	30	5	58	25	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	7	7	16.610	7	7	446	1.400	16	16	2892
18	4	16	"Ng 14-9 3 然"	"30"	8480	41280	50	48	50	10	30	30	30	5	100	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	18	20	16.610	18	20	601	4.000	20	16	2893
18	5	16	"Ng 14-9 3 然"	"30"	8720	41290	50	51	51	8	30	31	30	5	92	92	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	21	21	16.610	21	21	612	4.000	15	16	2894
18	6	16	"Ng 14-9 3 然"	"30"	8980	41280	60	49	49	11	30	30	30	6	88	69	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	19	19	16.610	19	19	1555	3.167	22	20	2895
18	7	16	"Ng 14-11 1 然"	"34"	9220	41270	60	54	53	13	29	30	29	5	91	91	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	25	24	16.610	25	24	1696	4.600	24	16	2896
18	8	16	"Ng 14-11 1 然"	"34"	9470	41270	60	49	47	10	29	30	29	5	91	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	20	18	16.610	20	18	1493	3.400	21	16	2897
18	9	16	"Ng 14-11 1 然"	"34"	9700	41270	60	48	47	11	30	31	30	5	84	69	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	18	17	16.610	18	17	1488	3.200	23	16	2898
18	1	17	"Ng 10-13 1 然"	"14"	7740	41530	60	40	46	32	29	30	29	5	75	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	11	17	16.610	11	17	1466	3.200	69	16	2899
18	2	17	"Ng 10-13 1 然"	"14"	7980	41530	60	40	39	7	29	30	29	5	69	50	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	11	10	16.610	11	10	1251	1.800	17	16	2900
18	3	17	"Ng 10-13 1 然"	"14"	8230	41530	50	45	45	7	29	29	29	5	100	75	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	16	16	16.610	16	16	536	3.200	15	17	2901
18	4	17	"Ng 11-11 3然"	"18"	8490	41510	50	47	49	9	30	31	30	5	100	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	17	19	16.610	17	19	585	3.600	18	16	2902
18	5	17	"Ng 11-11 3然"	"18"	8730	41510	50	52	52	6	29	30	29	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	23	23	16.610	23	23	620	3.667	11	20	2903
18	6	17	"Ng 11-11 3然"	"18"	8980	41520	50	50	51	7	31	31	31	4	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	19	20	16.610	19	20	606	5.000	13	12	2904
18	7	17	"Ng 13-13 3 然"	"22"	9210	41510	50	48	50	8	31	31	31	5	100	92	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	17	19	16.610	17	19	603	3.800	16	16	2905
18	8	17	"Ng 13-13 3 然"	"22"	9460	41510	50	55	53	8	31	31	31	6	100	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	24	22	16.610	24	22	638	3.667	15	19	2906
18	9	17	"Ng 13-13 3 然"	"22"	9690	41510	50	46	46	7	31	31	31	5	92	67	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	15	15	16.610	15	15	550	3.000	15	16	2907
18	1	18	"Ng 7-13 1然"	"2"	7740	41780	50	86	88	16	31	31	31	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	55	57	16.610	55	57	1058	9.500	18	19	2908
18	2	18	"Ng 7-13 1然"	"2"	7970	41780	50	76	76	15	31	32	31	6	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	45	45	16.610	45	45	913	7.333	19	18	2909
18	3	18	"Ng 7-13 1然"	"2"	8240	41780	50	83	82	15	32	33	32	7	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	51	50	16.610	51	50	987	7.000	18	21	2910
18	4	18	"Ng 10-10 3 然"	"6"	8480	41780	50	70	69	12	30	30	30	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	40	39	16.610	40	39	824	7.800	17	16	2911
18	5	18	"Ng 10-10 3 然"	"6"	8720	41780	50	63	63	8	32	31	32	5	100	100	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	31	31	16.610	31	31	755	6.400	12	16	2912
18	6	18	"Ng 10-10 3 然"	"6"	8970	41770	50	66	64	16	30	31	30	5	100	83	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	36	34	16.610	36	34	773	6.600	25	16	2913
18	7	18	"Ng 10-12 1 然"	"10"	9210	41780	60	53	52	13	29	29	29	5	94	84	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	24	23	16.610	24	23	1673	4.600	25	17	2914
18	8	18	"Ng 10-12 1 然"	"10"	9460	41780	60	50	53	12	30	30	30	6	97	81	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	20	23	16.610	20	23	1691	3.833	22	20	2915
18	9	18	"Ng 10-12 1 然"	"10"	9700	41780	60	49	49	11	30	31	30	6	88	72	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	19	19	16.610	19	19	1577	3.000	22	19	2916
19	1	1	""	""	12210	37700	100	30	30	6	31	31	31	7	13	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	16.610	-1	-1	2416	-0.143	20	22	2917
19	2	1	""	""	12440	37690	100	31	32	6	31	31	31	8	13	1	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2530	0.125	18	25	2918
19	3	1	""	""	12690	37680	100	29	31	8	30	31	30	6	16	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	1	16.610	-1	1	2481	0.000	25	19	2919
19	4	1	""	""	12930	37680	100	32	31	6	31	32	31	7	9	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	0	16.610	1	0	2501	-0.143	19	21	2920
19	5	1	""	""	13180	37670	100	31	31	5	31	32	31	8	5	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	2473	-0.125	16	25	2921
19	6	1	""	""	13420	37660	100	32	33	7	31	32	31	6	21	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	2612	0.167	21	18	2922
19	7	1	""	""	13670	37660	100	29	30	6	31	32	31	7	10	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	-1	16.610	-2	-1	2420	-0.286	20	21	2923
19	8	1	""	""	13910	37650	100	30	31	6	31	32	31	5	20	11	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	2494	-0.200	19	15	2924
19	9	1	""	""	14160	37640	100	30	31	5	31	32	31	8	8	0	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	2461	-0.125	16	25	2925
19	1	2	""	""	12210	37950	100	30	30	5	30	31	30	6	18	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	2394	-0.167	16	19	2926
19	2	2	""	""	12450	37940	100	30	31	7	31	31	31	7	15	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	2451	0.000	22	22	2927
19	3	2	""	""	12700	37930	100	32	32	6	30	31	30	6	20	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	16.610	2	2	2553	0.167	18	19	2928
19	4	2	""	""	12940	37930	100	30	31	6	30	31	30	7	16	1	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2476	0.000	19	22	2929
19	5	2	""	""	13190	37920	100	32	32	6	31	31	31	6	18	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	16.610	1	1	2557	0.167	18	19	2930
19	6	2	""	""	13430	37910	100	31	34	13	31	31	31	5	18	8	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	3	Error	0	3	2693	0.600	38	16	2931
19	7	2	""	""	13680	37910	100	31	31	6	31	32	31	13	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	0	Error	0	0	2512	-0.077	19	40	2932
19	8	2	""	""	13920	37900	100	29	31	7	31	31	31	7	10	3	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-2	0	16.610	-2	0	2456	0.000	22	22	2933
19	9	2	""	""	14170	37890	100	31	32	7	31	31	31	6	15	4	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2542	0.167	21	19	2934
19	1	3	""	""	12220	38190	100	31	32	9	30	31	30	6	20	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	2562	0.167	28	19	2935
19	2	3	""	""	12460	38180	100	30	30	5	31	31	31	7	6	0	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	16.610	-1	-1	2410	-0.143	16	22	2936
19	3	3	""	""	12710	38170	100	31	32	10	31	31	31	6	18	6	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2567	0.167	31	19	2937
19	4	3	""	""	12950	38170	100	30	31	5	30	31	30	6	14	0	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2464	0.000	16	19	2938
19	5	3	""	""	13200	38160	100	30	31	6	30	31	30	6	11	5	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2455	0.000	19	19	2939
19	6	3	""	""	13440	38150	100	30	31	5	30	31	30	6	15	3	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2492	0.000	16	19	2940
19	7	3	""	""	13690	38150	100	32	32	6	31	31	31	6	13	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	16.610	1	1	2553	0.167	18	19	2941
19	8	3	""	""	13930	38140	100	32	31	6	31	32	31	6	9	4	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	0	16.610	1	0	2494	-0.167	19	18	2942
19	9	3	""	""	14180	38130	100	32	32	7	31	31	31	6	18	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	1	16.610	1	1	2530	0.167	21	19	2943
19	1	4	""	""	12230	38440	100	31	31	9	30	31	30	6	15	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	463	100	-75	0	0	1	1	16.610	1	1	2499	0.000	29	19	2944
19	2	4	""	""	12470	38430	100	30	31	6	31	32	31	6	13	4	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	463	100	-75	0	0	-1	0	16.610	-1	0	2512	-0.167	19	18	2945
19	3	4	""	""	12720	38420	100	31	31	6	31	31	31	6	15	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	450	100	-75	0	0	0	0	Error	0	0	2482	0.000	19	19	2946
19	4	4	""	""	12950	38420	100	32	32	6	30	31	30	6	19	8	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	2	16.610	2	2	2592	0.167	18	19	2947
19	5	4	""	""	13200	38410	100	30	31	5	31	31	31	6	14	1	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	0	16.610	-1	0	2491	0.000	16	19	2948
19	6	4	""	""	13440	38400	100	31	32	8	30	30	30	6	15	6	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	2525	0.333	25	20	2949
19	7	4	""	""	13690	38400	100	32	33	7	31	32	31	9	14	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	2	16.610	1	2	2602	0.111	21	28	2950
19	8	4	""	""	13930	38390	100	30	30	6	31	31	31	6	10	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-1	-1	16.610	-1	-1	2419	-0.167	20	19	2951
19	9	4	""	""	14180	38380	100	31	32	5	31	32	31	6	14	1	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	1	Error	0	1	2525	0.000	15	18	2952
19	1	5	"Blank 10"	"156"	12220	38510	100	31	31	6	30	31	30	6	14	4	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	463	100	-50	0	0	1	1	16.610	1	1	2487	0.000	19	19	2953
19	2	5	"Blank 10"	"156"	12460	38500	100	31	31	5	31	32	31	7	11	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	463	100	-50	0	0	0	0	Error	0	0	2508	-0.143	16	21	2954
19	3	5	"Blank 10"	"156"	12690	38500	100	30	30	6	30	31	30	6	18	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	450	100	-50	0	0	0	0	Error	0	0	2419	-0.167	20	19	2955
19	4	5	""	""	12960	38660	100	31	31	6	30	31	30	6	16	3	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	449	100	-75	0	0	1	1	16.610	1	1	2480	0.000	19	19	2956
19	5	5	""	""	13210	38650	100	29	30	6	30	31	30	6	16	4	0	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	80	450	100	-75	0	0	-1	0	16.610	-1	0	2422	-0.167	20	19	2957
19	6	5	""	""	13450	38640	100	32	32	7	31	31	31	6	18	5	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	453	100	-75	0	0	1	1	16.610	1	1	2591	0.167	21	19	2958
19	7	5	""	""	13700	38640	100	29	30	5	31	32	31	7	4	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	456	100	-75	0	0	-2	-1	16.610	-2	-1	2375	-0.286	16	21	2959
19	8	5	""	""	13940	38630	100	31	31	5	31	32	31	6	13	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	464	100	-75	0	0	0	0	Error	0	0	2476	-0.167	16	18	2960
19	9	5	""	""	14190	38620	100	31	31	5	31	32	31	7	9	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	479	100	-75	0	0	0	0	Error	0	0	2457	-0.143	16	21	2961
19	1	6	"Lg fr. 28 0.1然"	"108"	12230	38760	100	30	31	6	30	31	30	6	19	5	0	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	0	1	Error	0	1	2460	0.000	19	19	2962
19	2	6	"Lg fr. 28 0.1然"	"108"	12470	38760	100	31	31	5	30	31	30	7	11	1	0	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-50	0	0	1	1	16.610	1	1	2506	0.000	16	22	2963
