ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2018/02/07 15:52:19"
"Settings=Z:\Laudine\Agilent Scanner Glycan Array\2018.02.03\slide n6 green 532 10PCT.gps"
"GalFile=H:\MyDocs\Brugia malayi\Glycan array\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=Z:\Laudine\Agilent Scanner Glycan Array\2018.02.04\US23502317_1003449805_Sn6_10pct_flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2590, 1590"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"F532 Total Intensity"	"SNR 532"	"F532 CV"	"B532 CV"	"Index"
28	8	15	"Ng 17-9 1 然"	"48"	18040	59300	60	875	816	519	217	224	217	98	66	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	658	599	Error	658	599	26110	6.041	63	43	4508
28	9	15	"Ng 17-9 1 然"	"48"	18280	59300	60	1062	843	489	249	246	249	61	69	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	813	594	Error	813	594	26980	9.787	58	24	4509
28	1	16	"Ng 14-9 30 然"	"28"	16320	59540	60	1010	783	482	211	225	211	83	72	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	799	572	Error	799	572	25059	6.723	61	36	4510
28	2	16	"Ng 14-9 30 然"	"28"	16560	59550	60	816	664	381	186	197	186	69	75	72	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	630	478	Error	630	478	21250	6.768	57	35	4511
28	3	16	"Ng 14-9 30 然"	"28"	16810	59550	60	887	752	355	184	188	184	61	81	81	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	703	568	Error	703	568	24052	9.246	47	32	4512
28	4	16	"Ng 14-10 3 然"	"32"	17070	59540	60	1797	1403	936	195	196	195	63	78	72	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1602	1208	Error	1602	1208	44894	19.159	66	32	4513
28	5	16	"Ng 14-10 3 然"	"32"	17310	59540	60	1838	1481	933	188	207	188	139	75	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1650	1293	Error	1650	1293	47379	9.165	62	67	4514
28	6	16	"Ng 14-10 3 然"	"32"	17550	59550	60	1697	1396	928	206	202	206	62	78	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1491	1190	Error	1491	1190	44666	19.258	66	30	4515
28	7	16	"Ng 15-10 1然"	"36"	17800	59550	60	1148	820	536	182	207	182	142	72	59	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	966	638	Error	966	638	26238	4.317	65	68	4516
28	8	16	"Ng 15-10 1然"	"36"	18040	59550	60	891	808	513	200	197	200	57	72	72	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	691	608	Error	691	608	25860	10.719	63	28	4517
28	9	16	"Ng 15-10 1然"	"36"	18280	59540	60	1174	926	479	232	233	232	89	78	78	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	942	694	Error	942	694	29629	7.787	51	38	4518
28	1	17	"Ng 11-10 1 然"	"16"	16320	59780	60	860	833	601	258	256	258	85	56	56	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	602	575	Error	602	575	26650	6.788	72	33	4519
28	2	17	"Ng 11-10 1 然"	"16"	16570	59780	60	1066	949	654	229	229	229	65	69	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	837	720	Error	837	720	30375	11.077	68	28	4520
28	3	17	"Ng 11-10 1 然"	"16"	16820	59780	60	1133	953	569	227	228	227	62	72	72	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	906	726	Error	906	726	30509	11.694	59	27	4521
28	4	17	"Ng 12-11 3 然"	"20"	17070	59780	70	1235	1002	406	214	217	214	68	94	88	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	1021	788	Error	1021	788	32054	11.544	40	31	4522
28	5	17	"Ng 12-11 3 然"	"20"	17310	59790	70	1152	977	407	195	206	195	72	94	88	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	957	782	Error	957	782	31274	10.708	41	34	4523
28	6	17	"Ng 12-11 3 然"	"20"	17560	59780	70	1113	898	359	215	223	215	96	88	84	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	898	683	Error	898	683	28722	7.031	39	43	4524
28	7	17	"Ng 13-15 3 然"	"24"	17790	59790	60	931	736	386	173	180	173	59	81	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	758	563	Error	758	563	23562	9.424	52	32	4525
28	8	17	"Ng 13-15 3 然"	"24"	18040	59780	60	930	727	387	186	186	186	50	81	72	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	744	541	Error	744	541	23269	10.820	53	26	4526
28	9	17	"Ng 13-15 3 然"	"24"	18280	59790	60	981	800	401	212	208	212	51	81	78	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	769	588	Error	769	588	25607	11.608	50	24	4527
28	1	18	"Ng 9-9 3然"	"4"	16320	60040	60	1267	1000	495	467	458	467	62	69	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	800	533	Error	800	533	31998	8.742	49	13	4528
28	2	18	"Ng 9-9 3然"	"4"	16570	60040	60	1579	1289	552	427	429	427	61	91	81	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1152	862	Error	1152	862	41242	14.098	42	14	4529
28	3	18	"Ng 9-9 3然"	"4"	16820	60040	60	1511	1238	515	399	405	399	71	81	81	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	1112	839	Error	1112	839	39608	11.732	41	17	4530
28	4	18	"Ng 10-11 3 然"	"8"	17060	60040	60	1066	975	506	238	255	238	99	84	78	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	828	737	Error	828	737	31207	7.273	51	38	4531
28	5	18	"Ng 10-11 3 然"	"8"	17310	60040	60	1103	952	377	235	250	235	138	97	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	868	717	Error	868	717	30468	5.087	39	55	4532
28	6	18	"Ng 10-11 3 然"	"8"	17560	60040	60	1007	945	366	248	242	248	54	100	97	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	759	697	Error	759	697	30242	13.019	38	22	4533
28	7	18	"Ng 10-13 10 然"	"12"	17800	60040	60	1050	880	345	235	237	235	61	94	91	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	815	645	Error	815	645	28165	10.541	39	25	4534
28	8	18	"Ng 10-13 10 然"	"12"	18050	60040	60	944	821	332	242	251	242	92	84	81	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	702	579	Error	702	579	26257	6.196	40	36	4535
28	9	18	"Ng 10-13 10 然"	"12"	18290	60040	60	771	717	269	273	270	273	52	91	84	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	498	444	Error	498	444	22939	8.596	37	19	4536
29	1	1	""	""	2800	64860	100	307	307	43	261	258	261	72	20	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	46	46	Error	46	46	24594	0.681	14	27	4537
29	2	1	""	""	3040	64860	100	432	642	479	287	373	287	276	43	34	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	145	355	Error	145	355	51398	0.975	74	73	4538
29	3	1	""	""	3290	64860	100	669	561	189	672	564	672	207	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-3	-111	Error	-3	-111	44866	-0.014	33	36	4539
29	4	1	""	""	3530	64860	100	810	882	216	741	770	741	151	33	19	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	69	141	Error	69	141	70563	0.742	24	19	4540
29	5	1	""	""	3780	64860	100	740	741	46	704	674	704	180	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	36	37	Error	36	37	59309	0.372	6	26	4541
29	6	1	""	""	4020	64860	100	698	734	97	689	617	689	195	9	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	9	45	Error	9	45	58709	0.600	13	31	4542
29	7	1	""	""	4270	64860	100	742	767	97	722	786	722	245	6	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	20	45	Error	20	45	61376	-0.078	12	31	4543
29	8	1	""	""	4510	64860	100	728	747	85	705	709	705	105	19	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	23	42	Error	23	42	59748	0.362	11	14	4544
29	9	1	""	""	4760	64860	100	708	721	58	694	700	694	110	8	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	14	27	Error	14	27	57684	0.191	8	15	4545
29	1	2	""	""	2800	65110	100	283	331	229	252	261	252	85	24	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	31	79	Error	31	79	26516	0.824	69	32	4546
29	2	2	""	""	3040	65110	100	238	251	59	322	370	322	215	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-84	-71	Error	-84	-71	20114	-0.553	23	58	4547
29	3	2	""	""	3290	65110	100	739	749	61	718	647	718	229	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	21	31	Error	21	31	59913	0.445	8	35	4548
29	4	2	""	""	3530	65110	100	728	739	92	753	815	753	229	1	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-25	-14	Error	-25	-14	59121	-0.332	12	28	4549
29	5	2	""	""	3780	65110	100	707	729	75	719	733	719	67	16	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-12	10	Error	-12	10	58349	-0.060	10	9	4550
29	6	2	""	""	4020	65110	100	721	737	64	703	711	703	48	33	9	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	18	34	Error	18	34	58941	0.542	8	6	4551
29	7	2	""	""	4270	65110	100	693	696	44	715	744	715	119	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-22	-19	Error	-22	-19	55692	-0.403	6	15	4552
29	8	2	""	""	4510	65110	100	709	791	195	713	746	713	168	18	14	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-4	78	Error	-4	78	63282	0.268	24	22	4553
29	9	2	""	""	4760	65110	100	703	766	180	703	719	703	77	23	16	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	63	Error	0	63	61292	0.610	23	10	4554
29	1	3	""	""	2800	65350	100	316	322	75	272	288	272	107	23	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	44	50	Error	44	50	25763	0.318	23	37	4555
29	2	3	""	""	3040	65350	100	255	262	47	273	303	273	120	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-18	-11	Error	-18	-11	20995	-0.342	17	39	4556
29	3	3	""	""	3290	65350	100	709	779	197	677	620	677	249	10	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	32	102	Error	32	102	62354	0.639	25	40	4557
29	4	3	""	""	3530	65350	100	702	705	106	747	781	747	176	4	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-45	-42	Error	-45	-42	56411	-0.432	15	22	4558
29	5	3	""	""	3780	65350	100	702	710	48	700	707	700	48	16	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	2	10	Error	2	10	56838	0.063	6	6	4559
29	6	3	""	""	4020	65350	100	703	710	37	702	712	702	46	14	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	1	8	Error	1	8	56808	-0.043	5	6	4560
29	7	3	""	""	4270	65350	100	711	727	81	706	722	706	70	14	4	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	5	21	Error	5	21	58144	0.071	11	9	4561
29	8	3	""	""	4510	65350	100	725	733	59	706	711	706	61	19	5	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	19	27	Error	19	27	58640	0.361	8	8	4562
29	9	3	""	""	4760	65350	100	706	711	42	695	695	695	65	11	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	11	16	Error	11	16	56880	0.246	5	9	4563
29	1	4	""	""	2800	65600	100	331	329	62	289	313	289	128	6	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	42	40	Error	42	40	26330	0.125	18	40	4564
29	2	4	""	""	3040	65600	100	369	384	81	283	291	283	103	34	10	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	86	101	Error	86	101	30691	0.903	21	35	4565
29	3	4	""	""	3290	65600	100	268	276	50	268	290	268	134	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	0	8	Error	0	8	22062	-0.104	18	46	4566
29	4	4	""	""	3530	65600	100	364	429	200	321	470	321	283	15	3	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	43	108	Error	43	108	34316	-0.145	46	60	4567
29	5	4	""	""	3780	65600	100	357	397	199	527	505	527	249	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-170	-130	Error	-170	-130	31734	-0.434	50	49	4568
29	6	4	""	""	4020	65600	100	671	679	41	655	544	655	214	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	16	24	Error	16	24	54284	0.631	6	39	4569
29	7	4	""	""	4270	65600	100	681	688	47	673	662	673	133	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	8	15	Error	8	15	55057	0.195	6	20	4570
29	8	4	""	""	4510	65600	100	676	684	39	688	701	688	97	3	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-12	-4	Error	-12	-4	54757	-0.175	5	13	4571
29	9	4	""	""	4760	65600	100	713	719	41	721	736	721	75	5	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-8	-2	Error	-8	-2	57553	-0.227	5	10	4572
29	1	5	"Blank 8"	"148"	2780	65830	50	1457	1428	187	517	512	517	111	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	940	911	Error	940	911	17133	8.252	13	21	4573
29	2	5	"Blank 8"	"148"	3040	65830	50	1228	1090	392	430	439	430	108	83	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	798	660	Error	798	660	13085	6.028	35	24	4574
29	3	5	"Blank 8"	"148"	3280	65830	50	1214	1132	339	409	397	409	83	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	805	723	Error	805	723	13579	8.855	29	20	4575
29	4	5	""	""	3530	65840	100	325	339	57	261	267	261	62	54	16	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	64	78	Error	64	78	27107	1.161	16	23	4576
29	5	5	""	""	3780	65840	100	229	235	31	272	286	272	72	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-43	-37	Error	-43	-37	18808	-0.708	13	25	4577
29	6	5	""	""	4020	65840	100	248	311	201	235	244	235	94	33	23	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	13	76	Error	13	76	24866	0.713	64	38	4578
29	7	5	""	""	4270	65840	100	252	260	45	245	272	245	157	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	7	15	Error	7	15	20820	-0.076	17	57	4579
29	8	5	""	""	4510	65840	100	311	411	165	338	446	338	205	35	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	-27	73	Error	-27	73	32847	-0.171	40	45	4580
29	9	5	""	""	4760	65840	100	671	675	44	663	613	663	167	1	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80	560	100	-75	0	0	8	12	Error	8	12	54036	0.371	6	27	4581
29	1	6	"Lg fr. 26 0.1然"	"100"	2780	66080	60	948	838	365	391	390	391	103	69	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	557	447	Error	557	447	26829	4.350	43	26	4582
29	2	6	"Lg fr. 26 0.1然"	"100"	3020	66080	60	934	867	512	324	335	324	85	59	56	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	610	543	Error	610	543	27739	6.259	59	25	4583
29	3	6	"Lg fr. 26 0.1然"	"100"	3270	66080	60	1002	917	445	324	329	324	62	75	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	678	593	Error	678	593	29334	9.484	48	18	4584
29	4	6	"Lg fr. 30 0.2然"	"116"	3540	66080	60	886	934	474	267	270	267	55	94	84	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	619	667	Error	619	667	29882	12.073	50	20	4585
29	5	6	"Lg fr. 30 0.2然"	"116"	3770	66080	60	903	952	605	287	303	287	143	69	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	616	665	Error	616	665	30465	4.538	63	47	4586
29	6	6	"Lg fr. 30 0.2然"	"116"	4020	66080	60	1087	991	581	318	339	318	114	75	66	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	769	673	Error	769	673	31710	5.719	58	33	4587
29	7	6	"Lg fr. 35 0.1然"	"132"	4260	66080	50	1173	987	410	275	354	275	165	75	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	898	712	Error	898	712	11849	3.836	41	46	4588
29	8	6	"Lg fr. 35 0.1然"	"132"	4510	66080	50	868	786	323	230	224	230	43	92	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	638	556	Error	638	556	9431	13.070	41	19	4589
29	9	6	"Lg fr. 35 0.1然"	"132"	4750	66080	50	896	768	361	260	261	260	39	75	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	636	508	Error	636	508	9215	13.000	47	14	4590
29	1	7	"Ng fr.41 1.56然"	"115"	2800	66300	50	786	599	322	271	262	271	94	67	67	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	515	328	Error	515	328	7183	3.585	53	35	4591
29	2	7	"Ng fr.41 1.56然"	"115"	3050	66300	50	1100	938	410	210	219	210	66	92	92	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	890	728	Error	890	728	11251	10.894	43	30	4592
29	3	7	"Ng fr.41 1.56然"	"115"	3290	66300	50	998	1176	1130	213	224	213	110	83	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	785	963	Error	785	963	14117	8.655	96	49	4593
29	4	7	"Lg fr. 17 0.1然"	"131"	3550	66320	50	1260	1185	337	185	211	185	76	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	1075	1000	Error	1075	1000	14225	12.816	28	36	4594
29	5	7	"Lg fr. 17 0.1然"	"131"	3790	66320	50	975	849	286	177	188	177	53	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	798	672	Error	798	672	10188	12.472	33	28	4595
29	6	7	"Lg fr. 17 0.1然"	"131"	4020	66310	50	810	705	353	203	257	203	355	67	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	607	502	Error	607	502	8462	1.262	50	138	4596
29	7	7	"Lg fr. 21 0.9然"	"147"	4260	66300	50	223	235	84	203	204	203	103	17	8	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	20	32	Error	20	32	2823	0.301	35	50	4597
29	8	7	"Lg fr. 21 0.9然"	"147"	4530	66310	50	478	506	204	156	203	156	130	92	58	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	322	350	Error	322	350	6074	2.331	40	64	4598
29	9	7	"Lg fr. 21 0.9然"	"147"	4750	66300	50	141	194	133	259	277	259	268	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	-118	-65	Error	-118	-65	2332	-0.310	68	96	4599
29	1	8	"Ng fr.29 0.9然"	"130"	2790	66570	70	2103	2005	907	457	460	457	118	94	88	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	1646	1548	Error	1646	1548	64167	13.093	45	25	4600
29	2	8	"Ng fr.29 0.9然"	"130"	3030	66570	70	1789	1763	1026	405	397	405	104	84	72	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	1384	1358	Error	1384	1358	56406	13.135	58	26	4601
29	3	8	"Ng fr.29 0.9然"	"130"	3280	66570	70	2110	1943	1013	383	381	383	106	94	84	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	236	100	0	0	0	1727	1560	Error	1727	1560	62169	14.736	52	27	4602
29	4	8	"Ng fr.33 2.5然"	"146"	3540	66560	60	381	505	315	220	244	220	96	59	47	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	161	285	Error	161	285	16145	2.719	62	39	4603
29	5	8	"Ng fr.33 2.5然"	"146"	3780	66560	60	546	511	310	206	211	206	36	63	63	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	340	305	Error	340	305	16340	8.333	60	17	4604
29	6	8	"Ng fr.33 2.5然"	"146"	4020	66570	60	538	493	212	228	234	228	50	72	69	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	310	265	Error	310	265	15788	5.180	43	21	4605
29	7	8	"Ng fr.37 4.3然"	"99"	4270	66570	60	522	589	384	320	313	320	69	53	50	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	202	269	Error	202	269	18859	4.000	65	22	4606
29	8	8	"Ng fr.37 4.3然"	"99"	4520	66560	60	590	702	440	321	329	321	106	59	53	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	269	381	Error	269	381	22475	3.519	62	32	4607
29	9	8	"Ng fr.37 4.3然"	"99"	4750	66560	50	1135	894	414	340	340	340	77	75	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	795	554	Error	795	554	10729	7.195	46	22	4608
29	1	9	"Ng fr.17 0.7然"	"145"	2790	66810	50	719	727	204	297	311	297	93	100	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	422	430	Error	422	430	8719	4.473	28	29	4609
29	2	9	"Ng fr.17 0.7然"	"145"	3030	66810	50	825	735	293	257	268	257	69	83	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	568	478	Error	568	478	8815	6.768	39	25	4610
29	3	9	"Ng fr.17 0.7然"	"145"	3290	66810	50	708	630	208	208	226	208	101	92	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	500	422	Error	500	422	7564	4.000	33	44	4611
29	4	9	"Ng fr.21 0.5然"	"98"	3530	66820	40	358	365	208	222	223	222	40	58	58	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	68	100	0	0	0	136	143	Error	136	143	4385	3.550	56	17	4612
29	5	9	"Ng fr.21 0.5然"	"98"	3770	66820	40	488	497	309	233	232	233	44	58	58	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	68	100	0	0	0	255	264	Error	255	264	5960	6.023	62	18	4613
29	6	9	"Ng fr.21 0.5然"	"98"	4010	66820	40	368	399	266	248	247	248	79	58	42	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	68	100	0	0	0	120	151	Error	120	151	4785	1.924	66	31	4614
29	7	9	"Ng fr.25 1.9然"	"114"	4260	66810	50	598	568	255	244	254	244	48	75	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	354	324	Error	354	324	6810	6.542	44	18	4615
29	8	9	"Ng fr.25 1.9然"	"114"	4510	66820	50	992	903	311	228	232	228	31	100	100	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	764	675	Error	764	675	10841	21.645	34	13	4616
29	9	9	"Ng fr.25 1.9然"	"114"	4750	66810	50	492	540	174	292	303	292	71	83	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	200	248	Error	200	248	6474	3.338	32	23	4617
29	1	10	"Ng fr.11 10然"	"97"	2800	67050	60	375	410	220	261	270	261	99	50	34	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32	176	100	0	0	0	114	149	Error	114	149	13104	1.414	53	36	4618
29	2	10	"Ng fr.11 10然"	"97"	3040	67050	40	202	272	150	224	218	224	60	42	25	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	68	100	0	0	0	-22	48	Error	-22	48	3267	0.900	55	27	4619
29	3	10	"Ng fr.11 10然"	"97"	3280	67060	50	411	398	146	235	237	235	57	75	58	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	176	163	Error	176	163	4777	2.825	36	24	4620
29	4	10	"Ng fr.12 5然"	"113"	3530	67050	50	663	625	345	187	189	187	55	75	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	476	438	Error	476	438	7494	7.927	55	29	4621
29	5	10	"Ng fr.12 5然"	"113"	3770	67060	50	934	856	352	208	242	208	95	83	83	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12	104	100	0	0	0	726	648	Error	726	648	10270	6.463	41	39	4622
